LINESTRING (-76.216049 -10.443824, -76.245123 -10.480861)
LINESTRING (-76.245123 -10.480861, -76.30588 -10.41217)
LINESTRING (-76.30588 -10.41217, -76.271121 -10.371096)
LINESTRING (-76.271121 -10.371096, -76.230889 -10.371791)
LINESTRING (-76.43648 -10.41728, -76.44318 -10.46301)
LINESTRING (-76.44318 -10.46301, -76.466027 -10.471148)
LINESTRING (-76.466027 -10.471148, -76.48613 -10.46085)
LINESTRING (-76.48613 -10.46085, -76.496761 -10.38034)
LINESTRING (-76.496761 -10.38034, -76.486468 -10.366661)
LINESTRING (-76.486468 -10.366661, -76.43648 -10.41728)
LINESTRING (-77.173471 -10.445336, -77.18943 -10.460523)
LINESTRING (-77.18943 -10.460523, -77.263116 -10.435367)
LINESTRING (-77.263116 -10.435367, -77.272658 -10.390779)
LINESTRING (-77.272658 -10.390779, -77.281035 -10.387811)
LINESTRING (-77.281035 -10.387811, -77.256912 -10.357809)
LINESTRING (-77.256912 -10.357809, -77.193093 -10.406937)
LINESTRING (-77.193093 -10.406937, -77.173471 -10.445336)
LINESTRING (-77.481478 -10.346229, -77.427883 -10.364646)
LINESTRING (-77.427883 -10.364646, -77.467695 -10.537875)
LINESTRING (-77.467695 -10.537875, -77.499495 -10.565882)
LINESTRING (-77.499495 -10.565882, -77.538995 -10.555674)
LINESTRING (-77.538995 -10.555674, -77.57665 -10.583748)
LINESTRING (-77.57665 -10.583748, -77.64073 -10.596272)
LINESTRING (-77.64073 -10.596272, -77.64426 -10.527409)
LINESTRING (-77.64426 -10.527409, -77.687777 -10.537301)
LINESTRING (-77.687777 -10.537301, -77.736297 -10.568511)
LINESTRING (-77.736297 -10.568511, -77.744624 -10.532267)
LINESTRING (-77.744624 -10.532267, -77.711316 -10.504931)
LINESTRING (-77.711316 -10.504931, -77.68392 -10.431386)
LINESTRING (-77.68392 -10.431386, -77.599373 -10.383334)
LINESTRING (-77.599373 -10.383334, -77.523638 -10.3874)
LINESTRING (-77.523638 -10.3874, -77.481478 -10.346229)
LINESTRING (-77.166459 -10.390951, -77.173471 -10.445336)
LINESTRING (-77.173471 -10.445336, -77.193093 -10.406937)
LINESTRING (-77.193093 -10.406937, -77.256912 -10.357809)
LINESTRING (-77.256912 -10.357809, -77.269201 -10.326436)
LINESTRING (-77.269201 -10.326436, -77.221115 -10.3741)
LINESTRING (-77.221115 -10.3741, -77.166459 -10.390951)
LINESTRING (-77.698752 -10.322104, -77.649204 -10.343467)
LINESTRING (-77.649204 -10.343467, -77.619427 -10.327825)
LINESTRING (-77.619427 -10.327825, -77.599373 -10.383334)
LINESTRING (-77.599373 -10.383334, -77.68392 -10.431386)
LINESTRING (-77.68392 -10.431386, -77.711316 -10.504931)
LINESTRING (-77.711316 -10.504931, -77.744624 -10.532267)
LINESTRING (-77.744624 -10.532267, -77.736297 -10.568511)
LINESTRING (-77.736297 -10.568511, -77.726082 -10.623301)
LINESTRING (-77.726082 -10.623301, -77.782464 -10.643234)
LINESTRING (-77.782464 -10.643234, -77.816478 -10.693717)
LINESTRING (-77.816478 -10.693717, -77.886271 -10.61192)
LINESTRING (-77.886271 -10.61192, -77.832989 -10.567483)
LINESTRING (-77.832989 -10.567483, -77.771376 -10.571615)
LINESTRING (-77.771376 -10.571615, -77.772443 -10.512478)
LINESTRING (-77.772443 -10.512478, -77.796178 -10.483293)
LINESTRING (-77.796178 -10.483293, -77.760212 -10.430221)
LINESTRING (-77.760212 -10.430221, -77.757041 -10.344217)
LINESTRING (-77.757041 -10.344217, -77.698752 -10.322104)
LINESTRING (-76.30588 -10.41217, -76.245123 -10.480861)
LINESTRING (-76.245123 -10.480861, -76.23599 -10.523683)
LINESTRING (-76.23599 -10.523683, -76.27309 -10.57801)
LINESTRING (-76.27309 -10.57801, -76.29372 -10.60189)
LINESTRING (-76.29372 -10.60189, -76.333127 -10.590018)
LINESTRING (-76.333127 -10.590018, -76.38849 -10.506801)
LINESTRING (-76.38849 -10.506801, -76.393189 -10.469502)
LINESTRING (-76.393189 -10.469502, -76.38627 -10.37488)
LINESTRING (-76.38627 -10.37488, -76.335695 -10.352647)
LINESTRING (-76.335695 -10.352647, -76.33054 -10.31635)
LINESTRING (-76.33054 -10.31635, -76.30588 -10.41217)
LINESTRING (-76.33054 -10.31635, -76.335695 -10.352647)
LINESTRING (-76.335695 -10.352647, -76.38627 -10.37488)
LINESTRING (-76.38627 -10.37488, -76.393189 -10.469502)
LINESTRING (-76.393189 -10.469502, -76.38849 -10.506801)
LINESTRING (-76.38849 -10.506801, -76.333127 -10.590018)
LINESTRING (-76.333127 -10.590018, -76.36786 -10.62275)
LINESTRING (-76.36786 -10.62275, -76.41584 -10.605191)
LINESTRING (-76.41584 -10.605191, -76.41905 -10.54868)
LINESTRING (-76.41905 -10.54868, -76.44318 -10.46301)
LINESTRING (-76.44318 -10.46301, -76.43648 -10.41728)
LINESTRING (-76.43648 -10.41728, -76.40818 -10.34787)
LINESTRING (-76.40818 -10.34787, -76.34156 -10.33573)
LINESTRING (-76.34156 -10.33573, -76.33058 -10.31627)
LINESTRING (-76.33058 -10.31627, -76.33054 -10.31635)
LINESTRING (-77.163873 -10.33343, -77.154477 -10.336061)
LINESTRING (-77.154477 -10.336061, -77.155592 -10.346564)
LINESTRING (-77.155592 -10.346564, -77.158209 -10.36192)
LINESTRING (-77.158209 -10.36192, -77.229683 -10.330003)
LINESTRING (-77.229683 -10.330003, -77.241006 -10.305918)
LINESTRING (-77.241006 -10.305918, -77.163873 -10.33343)
LINESTRING (-76.805676 -10.392299, -76.799896 -10.419127)
LINESTRING (-76.799896 -10.419127, -76.828173 -10.428981)
LINESTRING (-76.828173 -10.428981, -76.857204 -10.493359)
LINESTRING (-76.857204 -10.493359, -76.865031 -10.584498)
LINESTRING (-76.865031 -10.584498, -76.875014 -10.561387)
LINESTRING (-76.875014 -10.561387, -77.010994 -10.569473)
LINESTRING (-77.010994 -10.569473, -77.036646 -10.543619)
LINESTRING (-77.036646 -10.543619, -77.029148 -10.494812)
LINESTRING (-77.029148 -10.494812, -77.080881 -10.485547)
LINESTRING (-77.080881 -10.485547, -77.102867 -10.463863)
LINESTRING (-77.102867 -10.463863, -77.071809 -10.41843)
LINESTRING (-77.071809 -10.41843, -76.997738 -10.357996)
LINESTRING (-76.997738 -10.357996, -76.92532 -10.353076)
LINESTRING (-76.92532 -10.353076, -76.894508 -10.304328)
LINESTRING (-76.894508 -10.304328, -76.856394 -10.377266)
LINESTRING (-76.856394 -10.377266, -76.805676 -10.392299)
LINESTRING (-77.147404 -10.296754, -77.140369 -10.308008)
LINESTRING (-77.140369 -10.308008, -77.154477 -10.336061)
LINESTRING (-77.154477 -10.336061, -77.163873 -10.33343)
LINESTRING (-77.163873 -10.33343, -77.171893 -10.290291)
LINESTRING (-77.171893 -10.290291, -77.147404 -10.296754)
LINESTRING (-76.33579 -10.28632, -76.33058 -10.31627)
LINESTRING (-76.33058 -10.31627, -76.34156 -10.33573)
LINESTRING (-76.34156 -10.33573, -76.40818 -10.34787)
LINESTRING (-76.40818 -10.34787, -76.43648 -10.41728)
LINESTRING (-76.43648 -10.41728, -76.486468 -10.366661)
LINESTRING (-76.486468 -10.366661, -76.493976 -10.310531)
LINESTRING (-76.493976 -10.310531, -76.44394 -10.32053)
LINESTRING (-76.44394 -10.32053, -76.38722 -10.28929)
LINESTRING (-76.38722 -10.28929, -76.33579 -10.28632)
LINESTRING (-76.894508 -10.304328, -76.92532 -10.353076)
LINESTRING (-76.92532 -10.353076, -76.997738 -10.357996)
LINESTRING (-76.997738 -10.357996, -77.071809 -10.41843)
LINESTRING (-77.071809 -10.41843, -77.102867 -10.463863)
LINESTRING (-77.102867 -10.463863, -77.17604 -10.4831)
LINESTRING (-77.17604 -10.4831, -77.110986 -10.403342)
LINESTRING (-77.110986 -10.403342, -77.071612 -10.338104)
LINESTRING (-77.071612 -10.338104, -77.024712 -10.327527)
LINESTRING (-77.024712 -10.327527, -77.007672 -10.286544)
LINESTRING (-77.007672 -10.286544, -76.965451 -10.305379)
LINESTRING (-76.965451 -10.305379, -76.906246 -10.274186)
LINESTRING (-76.906246 -10.274186, -76.894508 -10.304328)
LINESTRING (-77.359504 -10.292033, -77.366012 -10.323785)
LINESTRING (-77.366012 -10.323785, -77.404351 -10.364809)
LINESTRING (-77.404351 -10.364809, -77.427883 -10.364646)
LINESTRING (-77.427883 -10.364646, -77.481478 -10.346229)
LINESTRING (-77.481478 -10.346229, -77.462521 -10.275658)
LINESTRING (-77.462521 -10.275658, -77.399146 -10.272049)
LINESTRING (-77.399146 -10.272049, -77.359504 -10.292033)
LINESTRING (-77.007672 -10.286544, -77.024712 -10.327527)
LINESTRING (-77.024712 -10.327527, -77.071612 -10.338104)
LINESTRING (-77.071612 -10.338104, -77.110986 -10.403342)
LINESTRING (-77.110986 -10.403342, -77.17604 -10.4831)
LINESTRING (-77.17604 -10.4831, -77.18943 -10.460523)
LINESTRING (-77.18943 -10.460523, -77.173471 -10.445336)
LINESTRING (-77.173471 -10.445336, -77.166459 -10.390951)
LINESTRING (-77.166459 -10.390951, -77.158209 -10.36192)
LINESTRING (-77.158209 -10.36192, -77.155592 -10.346564)
LINESTRING (-77.155592 -10.346564, -77.110952 -10.347395)
LINESTRING (-77.110952 -10.347395, -77.070264 -10.282764)
LINESTRING (-77.070264 -10.282764, -77.031369 -10.263975)
LINESTRING (-77.031369 -10.263975, -77.007672 -10.286544)
LINESTRING (-77.3001 -10.284632, -77.269201 -10.326436)
LINESTRING (-77.269201 -10.326436, -77.256912 -10.357809)
LINESTRING (-77.256912 -10.357809, -77.281035 -10.387811)
LINESTRING (-77.281035 -10.387811, -77.383132 -10.414792)
LINESTRING (-77.383132 -10.414792, -77.417926 -10.454875)
LINESTRING (-77.417926 -10.454875, -77.420019 -10.52908)
LINESTRING (-77.420019 -10.52908, -77.467695 -10.537875)
LINESTRING (-77.467695 -10.537875, -77.427883 -10.364646)
LINESTRING (-77.427883 -10.364646, -77.404351 -10.364809)
LINESTRING (-77.404351 -10.364809, -77.366012 -10.323785)
LINESTRING (-77.366012 -10.323785, -77.359504 -10.292033)
LINESTRING (-77.359504 -10.292033, -77.327123 -10.256219)
LINESTRING (-77.327123 -10.256219, -77.3001 -10.284632)
LINESTRING (-77.070264 -10.282764, -77.110952 -10.347395)
LINESTRING (-77.110952 -10.347395, -77.155592 -10.346564)
LINESTRING (-77.155592 -10.346564, -77.154477 -10.336061)
LINESTRING (-77.154477 -10.336061, -77.140369 -10.308008)
LINESTRING (-77.140369 -10.308008, -77.138219 -10.263607)
LINESTRING (-77.138219 -10.263607, -77.090707 -10.26053)
LINESTRING (-77.090707 -10.26053, -77.070264 -10.282764)
LINESTRING (-77.255525 -10.253786, -77.241006 -10.305918)
LINESTRING (-77.241006 -10.305918, -77.229683 -10.330003)
LINESTRING (-77.229683 -10.330003, -77.158209 -10.36192)
LINESTRING (-77.158209 -10.36192, -77.166459 -10.390951)
LINESTRING (-77.166459 -10.390951, -77.221115 -10.3741)
LINESTRING (-77.221115 -10.3741, -77.269201 -10.326436)
LINESTRING (-77.269201 -10.326436, -77.3001 -10.284632)
LINESTRING (-77.3001 -10.284632, -77.26978 -10.257466)
LINESTRING (-77.26978 -10.257466, -77.255525 -10.253786)
LINESTRING (-77.171893 -10.290291, -77.163873 -10.33343)
LINESTRING (-77.163873 -10.33343, -77.241006 -10.305918)
LINESTRING (-77.241006 -10.305918, -77.255525 -10.253786)
LINESTRING (-77.255525 -10.253786, -77.171893 -10.290291)
LINESTRING (-76.306574 -10.253268, -76.244394 -10.309639)
LINESTRING (-76.244394 -10.309639, -76.254352 -10.343832)
LINESTRING (-76.254352 -10.343832, -76.230889 -10.371791)
LINESTRING (-76.230889 -10.371791, -76.271121 -10.371096)
LINESTRING (-76.271121 -10.371096, -76.30588 -10.41217)
LINESTRING (-76.30588 -10.41217, -76.33054 -10.31635)
LINESTRING (-76.33054 -10.31635, -76.33058 -10.31627)
LINESTRING (-76.33058 -10.31627, -76.33579 -10.28632)
LINESTRING (-76.33579 -10.28632, -76.306574 -10.253268)
LINESTRING (-76.053141 -10.223533, -76.043403 -10.329727)
LINESTRING (-76.043403 -10.329727, -76.025951 -10.426139)
LINESTRING (-76.025951 -10.426139, -76.03167 -10.455928)
LINESTRING (-76.03167 -10.455928, -76.078283 -10.451988)
LINESTRING (-76.078283 -10.451988, -76.20717 -10.38871)
LINESTRING (-76.20717 -10.38871, -76.230889 -10.371791)
LINESTRING (-76.230889 -10.371791, -76.254352 -10.343832)
LINESTRING (-76.254352 -10.343832, -76.244394 -10.309639)
LINESTRING (-76.244394 -10.309639, -76.201906 -10.266695)
LINESTRING (-76.201906 -10.266695, -76.202584 -10.234486)
LINESTRING (-76.202584 -10.234486, -76.070783 -10.20958)
LINESTRING (-76.070783 -10.20958, -76.053141 -10.223533)
LINESTRING (-77.567703 -10.23615, -77.528287 -10.262694)
LINESTRING (-77.528287 -10.262694, -77.462521 -10.275658)
LINESTRING (-77.462521 -10.275658, -77.481478 -10.346229)
LINESTRING (-77.481478 -10.346229, -77.523638 -10.3874)
LINESTRING (-77.523638 -10.3874, -77.599373 -10.383334)
LINESTRING (-77.599373 -10.383334, -77.619427 -10.327825)
LINESTRING (-77.619427 -10.327825, -77.649204 -10.343467)
LINESTRING (-77.649204 -10.343467, -77.698752 -10.322104)
LINESTRING (-77.698752 -10.322104, -77.696427 -10.25685)
LINESTRING (-77.696427 -10.25685, -77.674404 -10.206711)
LINESTRING (-77.674404 -10.206711, -77.608025 -10.24051)
LINESTRING (-77.608025 -10.24051, -77.567703 -10.23615)
LINESTRING (-77.41421 -10.205718, -77.370273 -10.20993)
LINESTRING (-77.370273 -10.20993, -77.327123 -10.256219)
LINESTRING (-77.327123 -10.256219, -77.359504 -10.292033)
LINESTRING (-77.359504 -10.292033, -77.399146 -10.272049)
LINESTRING (-77.399146 -10.272049, -77.462521 -10.275658)
LINESTRING (-77.462521 -10.275658, -77.528287 -10.262694)
LINESTRING (-77.528287 -10.262694, -77.469104 -10.225012)
LINESTRING (-77.469104 -10.225012, -77.41421 -10.205718)
LINESTRING (-76.911918 -10.185068, -76.905029 -10.268957)
LINESTRING (-76.905029 -10.268957, -76.906246 -10.274186)
LINESTRING (-76.906246 -10.274186, -76.965451 -10.305379)
LINESTRING (-76.965451 -10.305379, -77.007672 -10.286544)
LINESTRING (-77.007672 -10.286544, -77.031369 -10.263975)
LINESTRING (-77.031369 -10.263975, -77.070264 -10.282764)
LINESTRING (-77.070264 -10.282764, -77.090707 -10.26053)
LINESTRING (-77.090707 -10.26053, -77.138219 -10.263607)
LINESTRING (-77.138219 -10.263607, -77.105387 -10.201078)
LINESTRING (-77.105387 -10.201078, -76.911918 -10.185068)
LINESTRING (-77.147404 -10.296754, -77.171893 -10.290291)
LINESTRING (-77.171893 -10.290291, -77.255525 -10.253786)
LINESTRING (-77.255525 -10.253786, -77.26978 -10.257466)
LINESTRING (-77.26978 -10.257466, -77.257135 -10.203125)
LINESTRING (-77.257135 -10.203125, -77.180659 -10.177645)
LINESTRING (-77.180659 -10.177645, -77.173051 -10.24201)
LINESTRING (-77.173051 -10.24201, -77.147404 -10.296754)
LINESTRING (-75.509986 -10.210846, -75.491096 -10.242105)
LINESTRING (-75.491096 -10.242105, -75.511025 -10.280633)
LINESTRING (-75.511025 -10.280633, -75.494464 -10.349839)
LINESTRING (-75.494464 -10.349839, -75.446317 -10.417867)
LINESTRING (-75.446317 -10.417867, -75.377545 -10.46155)
LINESTRING (-75.377545 -10.46155, -75.369443 -10.518867)
LINESTRING (-75.369443 -10.518867, -75.384353 -10.541581)
LINESTRING (-75.384353 -10.541581, -75.43453 -10.54343)
LINESTRING (-75.43453 -10.54343, -75.504775 -10.568996)
LINESTRING (-75.504775 -10.568996, -75.567658 -10.538098)
LINESTRING (-75.567658 -10.538098, -75.633982 -10.589428)
LINESTRING (-75.633982 -10.589428, -75.677513 -10.603699)
LINESTRING (-75.677513 -10.603699, -75.713486 -10.606288)
LINESTRING (-75.713486 -10.606288, -75.801612 -10.573145)
LINESTRING (-75.801612 -10.573145, -75.889007 -10.50799)
LINESTRING (-75.889007 -10.50799, -75.906793 -10.514838)
LINESTRING (-75.906793 -10.514838, -75.88682 -10.453942)
LINESTRING (-75.88682 -10.453942, -75.836678 -10.440634)
LINESTRING (-75.836678 -10.440634, -75.803707 -10.451882)
LINESTRING (-75.803707 -10.451882, -75.710949 -10.431361)
LINESTRING (-75.710949 -10.431361, -75.678536 -10.402512)
LINESTRING (-75.678536 -10.402512, -75.64289 -10.33528)
LINESTRING (-75.64289 -10.33528, -75.6083 -10.31689)
LINESTRING (-75.6083 -10.31689, -75.60653 -10.28139)
LINESTRING (-75.60653 -10.28139, -75.57886 -10.23695)
LINESTRING (-75.57886 -10.23695, -75.59303 -10.20419)
LINESTRING (-75.59303 -10.20419, -75.57179 -10.17124)
LINESTRING (-75.57179 -10.17124, -75.5399 -10.1756)
LINESTRING (-75.5399 -10.1756, -75.509986 -10.210846)
LINESTRING (-77.470908 -10.155445, -77.41421 -10.205718)
LINESTRING (-77.41421 -10.205718, -77.469104 -10.225012)
LINESTRING (-77.469104 -10.225012, -77.528287 -10.262694)
LINESTRING (-77.528287 -10.262694, -77.567703 -10.23615)
LINESTRING (-77.567703 -10.23615, -77.548207 -10.180547)
LINESTRING (-77.548207 -10.180547, -77.546047 -10.175363)
LINESTRING (-77.546047 -10.175363, -77.515264 -10.1474)
LINESTRING (-77.515264 -10.1474, -77.470908 -10.155445)
LINESTRING (-76.436082 -10.233531, -76.38722 -10.28929)
LINESTRING (-76.38722 -10.28929, -76.44394 -10.32053)
LINESTRING (-76.44394 -10.32053, -76.493976 -10.310531)
LINESTRING (-76.493976 -10.310531, -76.512894 -10.291844)
LINESTRING (-76.512894 -10.291844, -76.52092 -10.194937)
LINESTRING (-76.52092 -10.194937, -76.510008 -10.152273)
LINESTRING (-76.510008 -10.152273, -76.440918 -10.135832)
LINESTRING (-76.440918 -10.135832, -76.449506 -10.194557)
LINESTRING (-76.449506 -10.194557, -76.436082 -10.233531)
LINESTRING (-77.319983 -10.127377, -77.280449 -10.160314)
LINESTRING (-77.280449 -10.160314, -77.257135 -10.203125)
LINESTRING (-77.257135 -10.203125, -77.26978 -10.257466)
LINESTRING (-77.26978 -10.257466, -77.3001 -10.284632)
LINESTRING (-77.3001 -10.284632, -77.327123 -10.256219)
LINESTRING (-77.327123 -10.256219, -77.370273 -10.20993)
LINESTRING (-77.370273 -10.20993, -77.41421 -10.205718)
LINESTRING (-77.41421 -10.205718, -77.470908 -10.155445)
LINESTRING (-77.470908 -10.155445, -77.44423 -10.147178)
LINESTRING (-77.44423 -10.147178, -77.400648 -10.132154)
LINESTRING (-77.400648 -10.132154, -77.345807 -10.160531)
LINESTRING (-77.345807 -10.160531, -77.319983 -10.127377)
LINESTRING (-72.477768 -10.366111, -72.422449 -10.446472)
LINESTRING (-72.422449 -10.446472, -72.407885 -10.517048)
LINESTRING (-72.407885 -10.517048, -72.380802 -10.537832)
LINESTRING (-72.380802 -10.537832, -72.406097 -10.649462)
LINESTRING (-72.406097 -10.649462, -72.44337 -10.636492)
LINESTRING (-72.44337 -10.636492, -72.469194 -10.758326)
LINESTRING (-72.469194 -10.758326, -72.484348 -10.792189)
LINESTRING (-72.484348 -10.792189, -72.555883 -10.763668)
LINESTRING (-72.555883 -10.763668, -72.608648 -10.756874)
LINESTRING (-72.608648 -10.756874, -72.657807 -10.715506)
LINESTRING (-72.657807 -10.715506, -72.701039 -10.704652)
LINESTRING (-72.701039 -10.704652, -72.77489 -10.743266)
LINESTRING (-72.77489 -10.743266, -72.78213 -10.764676)
LINESTRING (-72.78213 -10.764676, -72.839601 -10.789587)
LINESTRING (-72.839601 -10.789587, -72.86936 -10.770066)
LINESTRING (-72.86936 -10.770066, -72.952348 -10.790436)
LINESTRING (-72.952348 -10.790436, -73.005228 -10.830315)
LINESTRING (-73.005228 -10.830315, -73.038354 -10.79876)
LINESTRING (-73.038354 -10.79876, -73.087648 -10.798373)
LINESTRING (-73.087648 -10.798373, -73.229736 -10.775715)
LINESTRING (-73.229736 -10.775715, -73.310831 -10.803284)
LINESTRING (-73.310831 -10.803284, -73.323501 -10.840767)
LINESTRING (-73.323501 -10.840767, -73.306771 -10.916616)
LINESTRING (-73.306771 -10.916616, -73.324242 -11.00685)
LINESTRING (-73.324242 -11.00685, -73.35829 -11.041687)
LINESTRING (-73.35829 -11.041687, -73.467484 -11.022498)
LINESTRING (-73.467484 -11.022498, -73.482603 -11.065242)
LINESTRING (-73.482603 -11.065242, -73.542579 -11.047424)
LINESTRING (-73.542579 -11.047424, -73.571491 -10.958094)
LINESTRING (-73.571491 -10.958094, -73.560261 -10.860609)
LINESTRING (-73.560261 -10.860609, -73.610396 -10.846574)
LINESTRING (-73.610396 -10.846574, -73.696193 -10.773029)
LINESTRING (-73.696193 -10.773029, -73.7572 -10.735905)
LINESTRING (-73.7572 -10.735905, -73.814217 -10.799896)
LINESTRING (-73.814217 -10.799896, -73.823407 -10.921073)
LINESTRING (-73.823407 -10.921073, -73.85411 -10.954906)
LINESTRING (-73.85411 -10.954906, -73.866573 -11.037353)
LINESTRING (-73.866573 -11.037353, -73.861304 -11.14553)
LINESTRING (-73.861304 -11.14553, -73.888748 -11.170082)
LINESTRING (-73.888748 -11.170082, -73.916487 -11.143102)
LINESTRING (-73.916487 -11.143102, -73.978272 -11.120627)
LINESTRING (-73.978272 -11.120627, -73.978738 -11.070033)
LINESTRING (-73.978738 -11.070033, -74.005498 -10.993193)
LINESTRING (-74.005498 -10.993193, -74.091778 -10.986815)
LINESTRING (-74.091778 -10.986815, -74.147986 -10.998837)
LINESTRING (-74.147986 -10.998837, -74.19087 -10.985997)
LINESTRING (-74.19087 -10.985997, -74.201475 -11.019664)
LINESTRING (-74.201475 -11.019664, -74.256436 -11.018223)
LINESTRING (-74.256436 -11.018223, -74.373655 -11.056522)
LINESTRING (-74.373655 -11.056522, -74.44541 -11.004852)
LINESTRING (-74.44541 -11.004852, -74.500081 -10.995998)
LINESTRING (-74.500081 -10.995998, -74.508384 -10.9503)
LINESTRING (-74.508384 -10.9503, -74.572995 -10.912602)
LINESTRING (-74.572995 -10.912602, -74.510041 -10.88035)
LINESTRING (-74.510041 -10.88035, -74.484922 -10.836456)
LINESTRING (-74.484922 -10.836456, -74.429575 -10.812693)
LINESTRING (-74.429575 -10.812693, -74.385681 -10.811767)
LINESTRING (-74.385681 -10.811767, -74.374269 -10.758109)
LINESTRING (-74.374269 -10.758109, -74.317306 -10.726707)
LINESTRING (-74.317306 -10.726707, -74.281135 -10.674859)
LINESTRING (-74.281135 -10.674859, -74.229851 -10.635495)
LINESTRING (-74.229851 -10.635495, -74.16496 -10.63845)
LINESTRING (-74.16496 -10.63845, -74.132673 -10.604911)
LINESTRING (-74.132673 -10.604911, -74.181788 -10.504043)
LINESTRING (-74.181788 -10.504043, -74.218734 -10.452113)
LINESTRING (-74.218734 -10.452113, -74.25518 -10.452479)
LINESTRING (-74.25518 -10.452479, -74.276711 -10.374074)
LINESTRING (-74.276711 -10.374074, -74.240602 -10.328062)
LINESTRING (-74.240602 -10.328062, -74.224342 -10.27923)
LINESTRING (-74.224342 -10.27923, -74.194713 -10.310697)
LINESTRING (-74.194713 -10.310697, -74.161067 -10.314035)
LINESTRING (-74.161067 -10.314035, -74.127983 -10.354852)
LINESTRING (-74.127983 -10.354852, -74.059967 -10.358484)
LINESTRING (-74.059967 -10.358484, -74.028281 -10.293424)
LINESTRING (-74.028281 -10.293424, -73.886519 -10.290662)
LINESTRING (-73.886519 -10.290662, -73.635752 -10.308102)
LINESTRING (-73.635752 -10.308102, -73.591379 -10.28142)
LINESTRING (-73.591379 -10.28142, -73.567728 -10.239526)
LINESTRING (-73.567728 -10.239526, -73.517338 -10.213774)
LINESTRING (-73.517338 -10.213774, -73.362048 -10.157883)
LINESTRING (-73.362048 -10.157883, -73.346725 -10.144734)
LINESTRING (-73.346725 -10.144734, -73.252668 -10.164975)
LINESTRING (-73.252668 -10.164975, -73.205955 -10.163755)
LINESTRING (-73.205955 -10.163755, -73.151949 -10.126064)
LINESTRING (-73.151949 -10.126064, -73.105332 -10.122775)
LINESTRING (-73.105332 -10.122775, -73.063463 -10.149509)
LINESTRING (-73.063463 -10.149509, -73.037912 -10.192339)
LINESTRING (-73.037912 -10.192339, -72.861731 -10.167805)
LINESTRING (-72.861731 -10.167805, -72.721097 -10.192525)
LINESTRING (-72.721097 -10.192525, -72.68212 -10.22332)
LINESTRING (-72.68212 -10.22332, -72.644029 -10.222531)
LINESTRING (-72.644029 -10.222531, -72.589117 -10.270477)
LINESTRING (-72.589117 -10.270477, -72.564315 -10.264849)
LINESTRING (-72.564315 -10.264849, -72.539657 -10.33537)
LINESTRING (-72.539657 -10.33537, -72.477768 -10.366111)
LINESTRING (-76.347373 -10.126201, -76.346434 -10.195244)
LINESTRING (-76.346434 -10.195244, -76.306574 -10.253268)
LINESTRING (-76.306574 -10.253268, -76.33579 -10.28632)
LINESTRING (-76.33579 -10.28632, -76.38722 -10.28929)
LINESTRING (-76.38722 -10.28929, -76.436082 -10.233531)
LINESTRING (-76.436082 -10.233531, -76.411006 -10.178723)
LINESTRING (-76.411006 -10.178723, -76.347373 -10.126201)
LINESTRING (-76.903926 -10.115359, -76.901211 -10.131936)
LINESTRING (-76.901211 -10.131936, -76.824193 -10.139412)
LINESTRING (-76.824193 -10.139412, -76.782439 -10.177603)
LINESTRING (-76.782439 -10.177603, -76.905029 -10.268957)
LINESTRING (-76.905029 -10.268957, -76.911918 -10.185068)
LINESTRING (-76.911918 -10.185068, -76.915465 -10.119914)
LINESTRING (-76.915465 -10.119914, -76.903926 -10.115359)
LINESTRING (-76.255576 -10.099338, -76.209766 -10.156211)
LINESTRING (-76.209766 -10.156211, -76.202584 -10.234486)
LINESTRING (-76.202584 -10.234486, -76.201906 -10.266695)
LINESTRING (-76.201906 -10.266695, -76.244394 -10.309639)
LINESTRING (-76.244394 -10.309639, -76.306574 -10.253268)
LINESTRING (-76.306574 -10.253268, -76.346434 -10.195244)
LINESTRING (-76.346434 -10.195244, -76.347373 -10.126201)
LINESTRING (-76.347373 -10.126201, -76.345338 -10.122848)
LINESTRING (-76.345338 -10.122848, -76.340631 -10.119758)
LINESTRING (-76.340631 -10.119758, -76.255576 -10.099338)
LINESTRING (-76.52092 -10.194937, -76.512894 -10.291844)
LINESTRING (-76.512894 -10.291844, -76.493976 -10.310531)
LINESTRING (-76.493976 -10.310531, -76.486468 -10.366661)
LINESTRING (-76.486468 -10.366661, -76.496761 -10.38034)
LINESTRING (-76.496761 -10.38034, -76.607373 -10.405152)
LINESTRING (-76.607373 -10.405152, -76.69682 -10.442486)
LINESTRING (-76.69682 -10.442486, -76.725054 -10.485715)
LINESTRING (-76.725054 -10.485715, -76.770041 -10.464799)
LINESTRING (-76.770041 -10.464799, -76.799896 -10.419127)
LINESTRING (-76.799896 -10.419127, -76.805676 -10.392299)
LINESTRING (-76.805676 -10.392299, -76.777418 -10.370295)
LINESTRING (-76.777418 -10.370295, -76.783023 -10.329125)
LINESTRING (-76.783023 -10.329125, -76.73481 -10.284605)
LINESTRING (-76.73481 -10.284605, -76.72157 -10.21942)
LINESTRING (-76.72157 -10.21942, -76.692506 -10.224072)
LINESTRING (-76.692506 -10.224072, -76.643977 -10.123619)
LINESTRING (-76.643977 -10.123619, -76.595787 -10.101936)
LINESTRING (-76.595787 -10.101936, -76.546785 -10.111697)
LINESTRING (-76.546785 -10.111697, -76.52092 -10.194937)
LINESTRING (-77.153633 -10.088801, -77.162047 -10.113646)
